"kingdom","phylum","class","order","family","genus","species","AphiaID","env","input"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Typhlonus","Typhlonus nasus",158777,"Marine","Typhlonus nasus"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Alepocephalus","Alepocephalus agassizii",126681,"Marine","Alepocephalus agassizii"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Alepocephalus","Alepocephalus australis",217603,"Marine","Alepocephalus australis"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Alepocephalus","Alepocephalus bairdii",126682,"Marine","Alepocephalus bairdii"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Alepocephalus","Alepocephalus tenebrosus",272849,"Marine","Alepocephalus tenebrosus"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Alepocephalus","Alepocephalus umbriceps",272851,"Marine","Alepocephalus umbriceps"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Bajacalifornia","Bajacalifornia megalops",126687,"Marine","Bajacalifornia megalops"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Bathytroctes","Bathytroctes michaelsarsi",126692,"Marine","Bathytroctes michaelsarsi"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Bathytroctes","Bathytroctes microlepis",126693,"Marine","Bathytroctes microlepis"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Conocara","Conocara salmoneum",126698,"Marine","Conocara salmoneum"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Narcetes","Narcetes stomias",126706,"Marine","Narcetes stomias"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Photostylus","Photostylus pycnopterus",126707,"Marine","Photostylus pycnopterus"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Rinoctes","Rinoctes nasutus",126708,"Marine","Rinoctes nasutus"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Rouleina","Rouleina attrita",126709,"Marine","Rouleina attrita"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Rouleina","Rouleina maderensis",126710,"Marine","Rouleina maderensis"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Talismania","Talismania bifurcata",272884,"Marine","Talismania bifurcata"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Xenodermichthys","Xenodermichthys copei",126714,"Marine","Xenodermichthys copei"
"Animalia","Chordata","Teleostei","Argentiniformes","Argentinidae","Argentina","Argentina silus",126715,"Marine","Argentina silus"
"Animalia","Chordata","Teleostei","Argentiniformes","Argentinidae","Argentina","Argentina striata",158718,"Marine","Argentina striata"
"Animalia","Chordata","Teleostei","Argentiniformes","Argentinidae","Glossanodon","Glossanodon leioglossus",126717,"Marine","Glossanodon leioglossus"
"Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Bathylagichthys","Bathylagichthys greyae",126718,"Marine","Bathylagichthys greyae"
"Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Bathylagus","Bathylagus euryops",126719,"Marine","Bathylagus euryops"
"Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Bathylagus","Bathylagus pacificus",272919,"Marine","Bathylagus pacificus"
"Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus stilbius",313514,"Marine","Bathylagus stilbius"
"Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Dolicholagus","Dolicholagus longirostris",126720,"Marine","Dolicholagus longirostris"
"Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus schmidti",254551,"Marine","Leuroglossus schmidti"
"Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Lipolagus","Lipolagus ochotensis",281374,"Marine","Lipolagus ochotensis"
"Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Melanolagus","Melanolagus bericoides",126721,"Marine","Melanolagus bericoides"
"Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Pseudobathylagus","Pseudobathylagus milleri",282406,"Marine","Pseudobathylagus milleri"
"Animalia","Chordata","Teleostei","Argentiniformes","Microstomatidae","Nansenia","Nansenia candida",272926,"Marine","Nansenia candida"
"Animalia","Chordata","Teleostei","Argentiniformes","Microstomatidae","Nansenia","Nansenia crassa",272927,"Marine","Nansenia crassa"
"Animalia","Chordata","Teleostei","Argentiniformes","Microstomatidae","Nansenia","Nansenia groenlandica",126725,"Marine","Nansenia groenlandica"
"Animalia","Chordata","Teleostei","Argentiniformes","Microstomatidae","Nansenia","Nansenia oblita",126728,"Marine","Nansenia oblita"
"Animalia","Chordata","Teleostei","Argentiniformes","Opisthoproctidae","Bathylychnops","Bathylychnops exilis",126730,"Marine","Bathylychnops exilis"
"Animalia","Chordata","Teleostei","Argentiniformes","Opisthoproctidae","Dolichopteroides","Dolichopteroides binocularis",712448,"Marine","Dolichopteryx binocularis"
"Animalia","Chordata","Teleostei","Argentiniformes","Opisthoproctidae","Dolichopteryx","Dolichopteryx parini",272937,"Marine","Dolichopteryx parini"
"Animalia","Chordata","Teleostei","Argentiniformes","Opisthoproctidae","Macropinna","Macropinna microstoma",281482,"Marine","Macropinna microstoma"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Allosmerus","Allosmerus elongatus",279564,"Marine","Allosmerus elongatus"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Hypomesus","Hypomesus olidus",254556,"Marine-Freshwater-Brackish","Hypomesus olidus"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Hypomesus","Hypomesus pretiosus",279422,"Marine-Brackish","Hypomesus pretiosus"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Mallotus","Mallotus villosus",126735,"Marine-Freshwater-Brackish","Mallotus villosus"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Osmerus","Osmerus dentex",254557,"Marine-Freshwater-Brackish","Osmerus dentex"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Osmerus","Osmerus mordax",126737,"Marine-Freshwater-Brackish","Osmerus mordax"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Osmerus","Osmerus spectrum",1020588,"Freshwater","Osmerus spectrum"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Spirinchus","Spirinchus starksi",282843,"Marine","Spirinchus starksi"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Spirinchus","Spirinchus thaleichthys",282844,"Marine-Freshwater-Brackish","Spirinchus thaleichthys"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Thaleichthys","Thaleichthys pacificus",282959,"Marine-Freshwater-Brackish","Thaleichthys pacificus"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Barbantus","Barbantus curvifrons",126738,"Marine","Barbantus curvifrons"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Holtbyrnia","Holtbyrnia anomala",126739,"Marine","Holtbyrnia anomala"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Holtbyrnia","Holtbyrnia innesi",158723,"Marine","Holtbyrnia innesi"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Holtbyrnia","Holtbyrnia latifrons",272944,"Marine","Holtbyrnia latifrons"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Holtbyrnia","Holtbyrnia macrops",126740,"Marine","Holtbyrnia macrops"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia argipalla",126741,"Marine","Maulisia argipalla"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia mauli",126742,"Marine","Maulisia mauli"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Maulisia","Maulisia microlepis",126743,"Marine","Maulisia microlepis"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Mentodus","Mentodus facilis",158724,"Marine","Mentodus facilis"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Mentodus","Mentodus rostratus",126744,"Marine","Mentodus rostratus"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Normichthys","Normichthys operosus",126745,"Marine","Normichthys operosus"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Platytroctes","Platytroctes apus",126746,"Marine","Platytroctes apus"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Sagamichthys","Sagamichthys abei",234630,"Marine","Sagamichthys abei"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Searsia","Searsia koefoedi",126749,"Marine","Searsia koefoedi"
"Animalia","Chordata","Teleostei","Hiodontiformes","Hiodontidae","Hiodon","Hiodon alosoides",567532,"Freshwater","Hiodon alosoides"
"Animalia","Chordata","Teleostei","Hiodontiformes","Hiodontidae","Hiodon","Hiodon tergisus",590492,"Freshwater","Hiodon tergisus"
"Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus bahianus",159578,"Marine","Acanthurus bahianus"
"Animalia","Chordata","Teleostei","Acropomatiformes","Acropomatidae","Synagrops","Synagrops bellus",159584,"Marine","Synagrops bellus"
"Animalia","Chordata","Teleostei","Acropomatiformes","Acropomatidae","Parascombrops","Parascombrops serratospinosus",1486848,"Marine","Synagrops serratospinosus"
"Animalia","Chordata","Teleostei","Acropomatiformes","Acropomatidae","Parascombrops","Parascombrops spinosus",1486846,"Marine","Synagrops spinosus"
"Animalia","Chordata","Teleostei","Perciformes","Ammodytidae","Ammodytes","Ammodytes americanus",159587,"Marine-Brackish","Ammodytes americanus"
"Animalia","Chordata","Teleostei","Perciformes","Ammodytidae","Ammodytes","Ammodytes dubius",151520,"Marine","Ammodytes dubius"
"Animalia","Chordata","Teleostei","Perciformes","Ammodytidae","Ammodytes","Ammodytes hexapterus",254510,"Marine-Brackish","Ammodytes hexapterus"
"Animalia","Chordata","Teleostei","Perciformes","Ammodytidae","Ammodytes","Ammodytes personatus",272967,"Marine","Ammodytes personatus"
"Animalia","Chordata","Teleostei","Perciformes","Ammodytidae","Ammodytes","Ammodytes tobianus",126752,"Marine-Brackish","Ammodytes tobianus"
"Animalia","Chordata","Teleostei","Perciformes","Ammodytidae","Hyperoplus","Hyperoplus lanceolatus",126756,"Marine-Brackish","Hyperoplus lanceolatus"
"Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas","Anarhichas denticulatus",126757,"Marine","Anarhichas denticulatus"
"Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas","Anarhichas lupus",126758,"Marine","Anarhichas lupus"
"Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas","Anarhichas minor",126759,"Marine","Anarhichas minor"
"Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas","Anarhichas orientalis",254511,"Marine","Anarhichas orientalis"
"Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarrhichthys","Anarrhichthys ocellatus",279605,"Marine","Anarrhichthys ocellatus"
"Animalia","Chordata","Teleostei","Kurtiformes","Apogonidae","Apogon","Apogon maculatus",159589,"Marine","Apogon maculatus"
"Animalia","Chordata","Teleostei","Kurtiformes","Apogonidae","Apogon","Apogon pseudomaculatus",159590,"Marine","Apogon pseudomaculatus"
"Animalia","Chordata","Teleostei","Scombriformes","Ariommatidae","Ariomma","Ariomma bondi",159592,"Marine","Ariomma bondi"
"Animalia","Chordata","Teleostei","Scombriformes","Ariommatidae","Ariomma","Ariomma melana",403239,"Marine","Ariomma melanum"
"Animalia","Chordata","Teleostei","Scombriformes","Ariommatidae","Ariomma","Ariomma regulus",159594,"Marine","Ariomma regulus"
"Animalia","Chordata","Teleostei","Acropomatiformes","Bathyclupeidae","Neobathyclupea","Neobathyclupea argentea",1526187,"Marine","Bathyclupea argentea"
"Animalia","Chordata","Teleostei","Perciformes","Bathymasteridae","Bathymaster","Bathymaster caeruleofasciatus",279415,"Marine","Bathymaster caeruleofasciatus"
"Animalia","Chordata","Teleostei","Perciformes","Bathymasteridae","Bathymaster","Bathymaster signatus",254513,"Marine","Bathymaster signatus"
"Animalia","Chordata","Teleostei","Perciformes","Bathymasteridae","Ronquilus","Ronquilus jordani",282629,"Marine","Ronquilus jordani"
"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Hypleurochilus","Hypleurochilus geminatus",159602,"Marine","Hypleurochilus geminatus"
"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Hypsoblennius","Hypsoblennius hentz",276325,"Marine","Hypsoblennius hentz"
"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Parablennius","Parablennius marmoreus",159609,"Marine","Parablennius marmoreus"
"Animalia","Chordata","Teleostei","Scombriformes","Bramidae","Brama","Brama brama",126783,"Marine","Brama brama"
"Animalia","Chordata","Teleostei","Scombriformes","Bramidae","Brama","Brama japonica",273148,"Marine","Brama japonica"
"Animalia","Chordata","Teleostei","Scombriformes","Bramidae","Pterycombus","Pterycombus brama",126785,"Marine","Pterycombus brama"
"Animalia","Chordata","Teleostei","Scombriformes","Bramidae","Taractes","Taractes asper",126786,"Marine","Taractes asper"
"Animalia","Chordata","Teleostei","Scombriformes","Bramidae","Taractichthys","Taractichthys longipinnis",126788,"Marine","Taractichthys longipinnis"
"Animalia","Chordata","Teleostei","Callionymiformes","Callionymidae","Callionymus","Callionymus bairdi",159626,"Marine","Callionymus bairdi"
"Animalia","Chordata","Teleostei","Callionymiformes","Callionymidae","Diplogrammus","Diplogrammus pauciradiatus",159615,"Marine","Diplogrammus pauciradiatus"
"Animalia","Chordata","Teleostei","Callionymiformes","Callionymidae","Foetorepus","Foetorepus agassizii",276339,"Marine","Foetorepus agassizii"
"Animalia","Chordata","Teleostei","Callionymiformes","Callionymidae","Callionymus","Callionymus bairdi",159626,"Marine","Paradiplogrammus bairdi"
"Animalia","Chordata","Teleostei","Acanthuriformes","Caproidae","Capros","Capros aper",127419,"Marine","Capros aper"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx crysos",126802,"Marine-Brackish","Caranx crysos"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx hippos",126803,"Marine-Brackish","Caranx hippos"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Decapterus","Decapterus macarellus",126807,"Marine","Decapterus macarellus"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Decapterus","Decapterus punctatus",126808,"Marine","Decapterus punctatus"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Decapterus","Decapterus tabl",159484,"Marine","Decapterus tabl"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Elagatis","Elagatis bipinnulata",126809,"Marine","Elagatis bipinnulata"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Naucrates","Naucrates ductor",126811,"Marine","Naucrates ductor"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Selar","Selar boops",126813,"Marine","Selar boops"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Selar","Selar crumenophthalmus",159646,"Marine","Selar crumenophthalmus"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Selene","Selene setapinnis",159647,"Marine-Brackish","Selene setapinnis"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Selene","Selene vomer",159649,"Marine-Brackish","Selene vomer"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola dumerili",126816,"Marine","Seriola dumerili"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola fasciata",126817,"Marine","Seriola fasciata"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola lalandi",218436,"Marine-Brackish","Seriola lalandi"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola zonata",159650,"Marine","Seriola zonata"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus blochii",151169,"Marine-Brackish","Trachinotus blochii"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus carolinus",159652,"Marine-Brackish","Trachinotus carolinus"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus falcatus",367285,"Marine-Brackish","Trachinotus falcatus"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus goodei",159654,"Marine","Trachinotus goodei"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Trachurus","Trachurus lathami",159655,"Marine","Trachurus lathami"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Trachurus","Trachurus symmetricus",273305,"Marine","Trachurus symmetricus"
"Animalia","Chordata","Teleostei","Scombriformes","Caristiidae","Caristius","Caristius fasciatus",873087,"Marine","Caristius fasciatus"
"Animalia","Chordata","Teleostei","Scombriformes","Caristiidae","Caristius","Caristius japonicus",273306,"Marine","Caristius japonicus"
"Animalia","Chordata","Teleostei","Scombriformes","Caristiidae","Caristius","Caristius macropus",126824,"Marine","Caristius macropus"
"Animalia","Chordata","Teleostei","Scombriformes","Caristiidae","Paracaristius","Paracaristius maderensis",282011,"Marine","Paracaristius maderensis"
