"kingdom","phylum","class","order","family","genus","species","AphiaID","env","input","dist","ocean","source","domain","inCanada"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus boops",217719,"Marine","Symbolophorus boops",750.840693755868,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Aulopiformes","Scopelarchidae","Scopelarchus","Scopelarchus guentheri",217724,"Marine","Scopelarchus guentheri",136.0027925505,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Penopus","Penopus microphthalmus",217816,"Marine","Penopus microphthalmus",139.285742072188,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Holocentriformes","Holocentridae","Sargocentron","Sargocentron violaceum",217943,"Marine","Sargocentron violaceum",349.862949786034,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Perciformes","Serranidae","Epinephelus","Epinephelus lanceolatus",218224,"Marine-Brackish","Epinephelus lanceolatus",277.430821407893,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx ignobilis",218414,"Marine-Brackish","Caranx ignobilis",618.275831631114,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Aphareus","Aphareus rutilans",218468,"Marine","Aphareus rutilans",124.893302786608,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus fulvus",218475,"Marine-Freshwater-Brackish","Lutjanus fulvus",1310.86603533835,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus fulvus",218475,"Marine-Freshwater-Brackish","Lutjanus fulvus",124.893302786608,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Mugiliformes","Mugilidae","Ellochelon","Ellochelon vaigiensis",218878,"Marine-Freshwater-Brackish","Ellochelon vaigiensis",249.748345312209,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Paracanthurus","Paracanthurus hepatus",219676,"Marine","Paracanthurus hepatus",281.313529372995,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Euthynnus","Euthynnus affinis",219708,"Marine","Euthynnus affinis",930.33150613568,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Sarda","Sarda orientalis",219713,"Marine","Sarda orientalis",301.290877764793,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Scomber","Scomber australasicus",219715,"Marine","Scomber australasicus",906.525414712042,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Scombriformes","Centrolophidae","Schedophilus","Schedophilus velaini",219742,"Marine","Schedophilus velaini",131.90622329307,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Taeniopsetta","Taeniopsetta ocellata",219813,"Marine","Taeniopsetta ocellata",270.861685399726,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Odonus","Odonus niger",219883,"Marine","Odonus niger",95.6011097404581,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Arothron","Arothron hispidus",219925,"Marine-Brackish","Arothron hispidus",307.176179866637,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Chlopsidae","Chlopsis","Chlopsis dentatus",221382,"Marine","Chlopsis dentatus",231.832192303349,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Synaphobranchidae","Dysomma","Dysomma anguillare",221386,"Marine","Dysomma anguillare",188.419476496522,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Beryciformes","Cetomimidae","Gyrinomimus","Gyrinomimus bruuni",221399,"Marine","Gyrinomimus bruuni",111.760879943011,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Notacanthiformes","Notacanthidae","Polyacanthonotus","Polyacanthonotus africanus",221412,"Marine","Polyacanthonotus africanus",594.128594152417,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Scombriformes","Chiasmodontidae","Kali","Kali parri",221424,"Marine","Kali parri",127.606269612378,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Melanostigma","Melanostigma gelatinosum",221433,"Marine","Melanostigma gelatinosum",154.187213463038,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Scombriformes","Caristiidae","Platyberyx","Platyberyx opalescens",221507,"Marine","Platyberyx opalescens",132.84085486752,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Scombriformes","Chiasmodontidae","Pseudoscopelus","Pseudoscopelus scutatus",221509,"Marine","Pseudoscopelus scutatus",77.357447922966,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon sedentarius",234107,"Marine","Chaetodon sedentarius",782.311184627913,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis operculosus",234806,"Marine","Paraliparis operculosus",261.97862638288,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Abyssobrotula","Abyssobrotula galatheae",236126,"Marine","Abyssobrotula galatheae",579.338380044319,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Abyssobrotula","Abyssobrotula galatheae",236126,"Marine","Abyssobrotula galatheae",774.667288206552,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis ios",238217,"Marine","Gigantactis ios",131.351411225427,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Hypsurus","Hypsurus caryi",240717,"Marine","Hypsurus caryi",897.070007749932,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Embiotoca","Embiotoca jacksoni",240746,"Marine","Embiotoca jacksoni",629.743089793456,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Perciformes","Pholidae","Pholis","Pholis picta",254560,"Marine","Pholis picta",33.3635018386214,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Congridae","Ariosoma","Ariosoma selenops",271736,"Marine","Ariosoma selenops",697.229132408726,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Congridae","Conger","Conger esculentus",271742,"Marine","Conger esculentus",929.522789222804,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Muraenesocidae","Cynoponticus","Cynoponticus savanna",271798,"Marine-Brackish","Cynoponticus savanna",563.022440562361,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax miliaris",271852,"Marine","Gymnothorax miliaris",246.344244300633,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax nigromarginatus",271860,"Marine","Gymnothorax nigromarginatus",538.508208568543,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Nettastomatidae","Saurenchelys","Saurenchelys stylura",271918,"Marine","Saurenchelys stylura",661.008058793472,"Atlantic","OBIS extended search","extended search","outside"
