"AphiaID","ScientificName","Authority","DrID","Locality","Latitude","Longitude","Source","MinDepth","MaxDepth","UnacceptReason","UnacceptSource","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies"
"100933","Allantactis parasitica","Danielssen, 1890","1499718","Russian Exclusive economic Zone","73.88","138","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","21.9456","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1505721","Russian Exclusive economic Zone","76.67","115.5","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","64.008","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1521961","Russian Exclusive economic Zone","75.5","164.47","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","58","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1511859","Russian Exclusive economic Zone","69.25","33.54","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1511860","Russian Exclusive economic Zone","76.25","95.5","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1513844","Icelandic Exclusive Economic Zone","66.53","-18.83","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","492","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1513001","Icelandic Exclusive Economic Zone","65.35","-10.7","Gravier, C. (1922). Hexactinidés provenant des campagnes des yachts Hirondelle I et II et Princesse-Alice I et II (1888-1913). Imprimerie de Monaco. Monaco., volume 63, pp. 104","650","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501537","Icelandic Exclusive Economic Zone","67.67","-15.67","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","905.256","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501538","Icelandic Exclusive Economic Zone","66.73","-11.55","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","1428.2928","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501539","Icelandic Exclusive Economic Zone","64.88","-10","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","630","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501540","Icelandic Exclusive Economic Zone","65.35","-10.7","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","650","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1508953","Icelandic Exclusive Economic Zone","66.53","-18.83","Carlgren, O. (1939). Actiniaria, Zoantharia, and Madreporaria. Zoology of Iceland, 2, 8, 1-20","492","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1511862","Greenlandic Exclusive Economic Zone","76.6","-68.9","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","180","80","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1511863","Greenlandic Exclusive Economic Zone","70.85","-52.02","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","733","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1511864","Greenlandic Exclusive Economic Zone","69.73","-51.63","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","640.08","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1511865","Greenlandic Exclusive Economic Zone","69.25","-53.3","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","263.3472","294.4368","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1517469","Greenlandic Exclusive Economic Zone","69.25","-53.3","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","263.3472","294.4368","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1520507","Greenlandic Exclusive Economic Zone","73.26","-23.25","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","502","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1520510","Greenlandic Exclusive Economic Zone","70.48","-21.96","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1520511","Greenlandic Exclusive Economic Zone","74.88","-62.2","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","450","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1520512","Greenlandic Exclusive Economic Zone","75.58","-65.68","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","490","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1520513","Greenlandic Exclusive Economic Zone","69.58","-53.955","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","318.2112","415.1376","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1502874","Greenlandic Exclusive Economic Zone","72.8","-25.83","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","100","55","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1500218","Greenlandic Exclusive Economic Zone","72","-42","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1500219","Greenlandic Exclusive Economic Zone","74.1","-21.85","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","338","400","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1500220","Greenlandic Exclusive Economic Zone","74.02","-20.15","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","250","230","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1500221","Greenlandic Exclusive Economic Zone","70.08","-22.55","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","12","35","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1500222","Greenlandic Exclusive Economic Zone","73.26","-23.25","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","200","300","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501522","Greenlandic Exclusive Economic Zone","73.75","-25.32","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","650","625","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501523","Greenlandic Exclusive Economic Zone","73.33","-21.5","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","70","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501524","Greenlandic Exclusive Economic Zone","73.25","-25.7","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","760","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501525","Greenlandic Exclusive Economic Zone","72.75","-22.93","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","35","60","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501526","Greenlandic Exclusive Economic Zone","72.72","-26.63","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","35","60","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501527","Greenlandic Exclusive Economic Zone","727.833","-229.167","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","250","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501528","Greenlandic Exclusive Economic Zone","727.833","-229.167","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","30","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501529","Greenlandic Exclusive Economic Zone","727.833","-229.167","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","250","190","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501530","Greenlandic Exclusive Economic Zone","72.15","-23.6","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501531","Greenlandic Exclusive Economic Zone","72.4","-25.75","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","5.4864","25.6032","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501532","Greenlandic Exclusive Economic Zone","70.83","-22.55","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","23","25","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501533","Greenlandic Exclusive Economic Zone","70.72","-22.48","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","70","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501534","Greenlandic Exclusive Economic Zone","71","-21","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","0","12.8016","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501535","Greenlandic Exclusive Economic Zone","68.41","-32.41","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","175","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1502861","Greenlandic Exclusive Economic Zone","69.77","-51.58","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1502862","Greenlandic Exclusive Economic Zone","72.79","-56.16","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501205","Greenlandic Exclusive Economic Zone","73.11","-23.4","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","290","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501206","Greenlandic Exclusive Economic Zone","73.25","-24.067","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","185","75","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1501207","Greenlandic Exclusive Economic Zone","73.25","-24.067","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","185","75","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503378","Greenlandic Exclusive Economic Zone","77.48","-68.77","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","875","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503379","Greenlandic Exclusive Economic Zone","77.28","-69.98","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","930","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503380","Greenlandic Exclusive Economic Zone","77.08","-71.22","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","790","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503381","Greenlandic Exclusive Economic Zone","75.43","-62.43","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","820","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503382","Greenlandic Exclusive Economic Zone","75.43","-67.45","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","475.488","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503383","Greenlandic Exclusive Economic Zone","73.2","-58.13","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","850","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503384","Greenlandic Exclusive Economic Zone","70.88","-54.05","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","700","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503385","Greenlandic Exclusive Economic Zone","70.67","-52.125","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","475.488","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503386","Greenlandic Exclusive Economic Zone","70.5","-51.3","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
"100933","Allantactis parasitica","Danielssen, 1890","1503387","Greenlandic Exclusive Economic Zone","70.6","-51","Carlgren, O. (1942). Actiniaria Part II. Danish Ingolf-Expedition, 5, 12, 1-92","146.304","219.456","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Allantactis","","parasitica",""
